ageraw,rs,age
66.79378508,3,67
66.86069815,3,67
66.82236824,3,67
67.12561259,3,67
66.77462012,3,67
66.81141684,3,67
66.8020397,3,67
67.3005065,3,67
66.74056126,3,67
66.91674196,3,67
66.64079398,3,67
66.66116359,3,67
67.05048597,3,67
67.06417522,3,67
67.36895277,3,67
67.4099384,3,67
67.02850103,3,67
66.53828884,3,67
66.64199863,3,67
67.49730322,3,67
67,3,67
67.28134155,3,67
67,3,67
67,3,67
67.24720055,3,67
67.14477755,3,67
67,3,67
67,3,67
67,3,67
67.07238877,3,67
66.96867899,3,67
66.96440794,3,67
67,3,67
66.68588638,3,67
67.45897331,3,67
67.38542094,4,67
66.87712526,4,67
66.52468172,4,67
67.03011636,4,67
67.03405886,4,67
66.54932238,4,67
67.09976728,4,67
66.73081451,4,67
66.84974675,4,67
67.22417522,4,67
66.59819302,4,67
67,4,67
67,4,67
66.90570842,4,67
67.37828884,4,67
66.62830938,4,67
66.53289528,4,67
67,4,67
66.71986311,4,67
67,4,67
67,5,67
66.82236824,5,67
67.42491444,5,67
67.28013689,5,67
67.43586585,5,67
66.61623546,6,67
66.61075975,6,67
66.93976728,6,67
66.98631075,9,67
67.13930185,9,67
67.81689254,0,68
68.17763176,0,68
68,0,68
67.75279945,0,68
68.04106776,0,68
68,0,68
68,0,68
68.45615332,0,68
68.23077344,0,68
67.74732375,0,68
68.13535934,0,68
67.87438741,0,68
68.45075975,0,68
67.68580424,0,68
67.70078029,1,68
68.12440794,1,68
68.08334018,1,68
67.57508556,1,68
67.65850787,1,68
67.79225188,1,68
68.06297057,1,68
67.57661875,1,68
67.63660507,1,68
67.9835729,1,68
67.52741958,1,68
68.40574949,1,68
68.28013689,1,68
67.68854209,1,68
68.13535934,1,68
68.19132101,1,68
67.51099247,1,68
68.31958932,1,68
68.33062286,1,68
67.62718686,1,68
68.08881588,1,68
67.78557153,1,68
68.1310883,1,68
67.64626968,1,68
67.91939767,1,68
67.97689254,1,68
67.97963039,1,68
68.3005065,1,68
67.83058179,1,68
68.23077344,1,68
68.3005065,1,68
68,1,68
68,1,68
68.41670089,1,68
68,1,68
68.06691307,1,68
68,1,68
67.89475702,1,68
68,1,68
68.09429158,1,68
68.06417522,1,68
67.76366872,1,68
68.07122519,1,68
67.5915948,1,68
68,1,68
67.96167009,1,68
67.54932238,1,68
68.20065708,1,68
68.48635181,1,68
67.54223135,2,68
68.25815195,2,68
68.10524298,2,68
67.5915948,2,68
68.32232717,2,68
67.80602327,2,68
67.98083504,2,68
68.31685147,2,68
67.69409993,2,68
68.08334018,2,68
67.81689254,2,68
68.36459959,2,68
67.65021218,2,68
67.65842574,2,68
67.71052704,2,68
68.21442847,2,68
68.21861739,2,68
68.02464066,2,68
68.32780287,2,68
68,2,68
68,2,68
68,2,68
68,2,68
67.7104449,2,68
68,2,68
68.11739904,2,68
68.15838467,2,68
68,2,68
68,2,68
67.77470226,2,68
68.03405886,2,68
68.42483231,2,68
68.03832991,2,68
68.33609856,2,68
67.93856263,2,68
67.98631075,2,68
68,2,68
68.23786448,2,68
68,2,68
67.82120465,3,68
67.65842574,3,68
67.60520192,3,68
67.57122519,3,68
67.69683778,3,68
67.9890486,3,68
68.02737851,3,68
68.44399726,3,68
68.44959617,3,68
67.8689117,3,68
68,3,68
68.28287474,3,68
68,3,68
68,3,68
68,3,68
68,3,68
68,3,68
68,3,68
67.68974675,3,68
68.03559206,3,68
68,3,68
68,3,68
67.72413415,3,68
67.66116359,4,68
68.07238877,4,68
67.56421629,4,68
68.31137577,4,68
68.12988364,4,68
68.12287474,4,68
68.11619439,4,68
68.33609856,4,68
68.18978782,4,68
68.40566735,4,68
67.92060233,4,68
68.49730322,4,68
68,4,68
68,4,68
67.6134976,4,68
67.68580424,4,68
67.863436,4,68
67.68427105,4,68
68.4386037,4,68
68.39077344,5,68
68.37990418,5,68
67.9045859,5,68
68.3005065,5,68
67.83879535,5,68
68,5,68
68.33609856,5,68
68.41670089,5,68
68.18036961,6,68
68,6,68
68,6,68
68,6,68
68,6,68
67.86464066,7,68
68.3974538,7,68
67.71438741,7,68
68.08060233,8,68
67.96320329,8,68
68.73902806,0,69
68.89201916,0,69
69.19132101,0,69
69,0,69
69,0,69
68.5109514,0,69
69.39201916,0,69
68.96320329,0,69
68.65021218,0,69
69.25267625,0,69
68.77470226,0,69
68.73902806,0,69
69.03679671,0,69
69.48079398,0,69
69.20347707,1,69
69.45780972,1,69
68.92213552,1,69
69.4138809,1,69
68.72417522,1,69
69.46710472,1,69
69.17489391,1,69
69.18036961,1,69
69.15572895,1,69
68.88106776,1,69
69.24180698,1,69
69,1,69
69.33327858,1,69
69,1,69
69,1,69
69,1,69
68.53837098,1,69
69,1,69
69.49448323,1,69
68.85368925,1,69
68.96167009,1,69
69.19132101,1,69
69,1,69
68.98083504,1,69
69.28561259,1,69
69.4029295,1,69
68.91392197,1,69
69.30195756,1,69
69.43043121,1,69
69.31685147,1,69
68.66390144,1,69
69.08334018,2,69
69.16668036,2,69
68.52854209,2,69
69.24728268,2,69
68.5394935,2,69
68.6979603,2,69
68.67211499,2,69
69.49174538,2,69
69.18858316,2,69
69.19518138,2,69
69.06965092,2,69
68.71720739,2,69
68.52032854,2,69
69.17489391,2,69
69.32240931,2,69
69.39206023,2,69
69.06965092,2,69
69.31564682,2,69
69.32780287,2,69
69.33883641,2,69
69,2,69
69.17754962,2,69
68.69675565,2,69
69.15572895,2,69
69,2,69
69,2,69
69,2,69
69,2,69
69,2,69
69.03953457,2,69
69,2,69
69.34709103,3,69
69.03015743,3,69
68.95619439,3,69
68.8689117,3,69
68.52468172,3,69
69.12167009,3,69
68.94250513,3,69
68.9945243,3,69
68.95619439,3,69
68.94959617,3,69
69.36621492,3,69
69.17763176,3,69
68.5613963,3,69
68.74450376,3,69
68.61341547,3,69
68.69675565,3,69
69.13262149,3,69
68.65295003,3,69
69,3,69
69.49730322,3,69
68.9945243,3,69
69,3,69
69,3,69
68.80481862,4,69
69.07512663,4,69
69.4550308,4,69
68.69127995,4,69
68.75279945,4,69
68.58603696,4,69
69.20492813,4,69
69,4,69
69.21040383,4,69
69.11466119,4,69
68.6134976,4,69
68.7445859,4,69
68.81295003,4,69
69.41114305,4,69
69,4,69
69.49730322,5,69
69.38658453,5,69
69.07512663,5,69
69.02737851,5,69
68.95780972,5,69
69.1529911,5,69
69,5,69
69,5,69
69,5,69
69,5,69
69,5,69
69.29776865,5,69
69.10524298,5,69
68.73902806,6,69
68.67489391,6,69
68.60528405,6,69
69.35804244,6,69
68.95225188,6,69
68.5684052,6,69
69.36887064,6,69
68.56413415,6,69
68.8415332,6,69
68.7555373,6,69
68.66672142,6,69
68.99609856,7,69
69,7,69
68.66668036,8,69
69.42483231,8,69
68.91665982,10,69
69.90844627,0,70
70,0,70
69.93034908,0,70
70.38803559,0,70
70.18036961,0,70
70.11071869,0,70
70.15444216,0,70
70.06691307,0,70
70.36065708,0,70
70,0,70
70.43312799,0,70
70.38924025,0,70
70,0,70
70.02190281,0,70
69.5519781,0,70
70.28681725,0,70
70.33875428,1,70
70.1420397,1,70
70.42209446,1,70
69.60375086,1,70
70,1,70
69.7089117,1,70
70.36613279,1,70
70.41670089,1,70
69.94951403,1,70
70.47693361,1,70
69.76922656,1,70
69.54770705,1,70
70.00273785,1,70
69.75819302,1,70
70.08052019,1,70
70.43312799,1,70
70.04501027,1,70
69.78830938,1,70
70.10918549,1,70
70,1,70
70.07238877,1,70
70,1,70
70,1,70
70,1,70
70.11893224,1,70
70.36065708,1,70
70.4029295,1,70
70.03405886,1,70
70,1,70
70,1,70
69.62718686,1,70
69.63104723,1,70
70.31411362,1,70
70.47967146,1,70
69.68974675,1,70
70.26644764,1,70
69.91275838,1,70
69.71326489,1,70
70.23633128,1,70
70.28013689,1,70
70.29100616,1,70
69.57782341,1,70
70,1,70
70.11071869,2,70
70.2840794,2,70
70.32124572,2,70
70.38811773,2,70
69.9890486,2,70
70.136564,2,70
69.77196441,2,70
70.08720055,2,70
69.7159206,2,70
70.20895277,2,70
69.57122519,2,70
70.37281314,2,70
69.78009582,2,70
70.12826831,2,70
70.29229295,2,70
69.79772758,2,70
69.78830938,2,70
70.21990418,2,70
69.66668036,2,70
69.55318275,2,70
69.52733744,2,70
69.7555373,2,70
70.34696783,2,70
69.54505133,2,70
70.42483231,2,70
69.65021218,2,70
69.81689254,2,70
70,2,70
70,2,70
69.7336345,2,70
70.48626968,2,70
70.17275838,2,70
70,2,70
70,2,70
70.45889117,2,70
70.26644764,3,70
69.54231348,3,70
69.7049692,3,70
70.03679671,3,70
69.96867899,3,70
69.87164956,3,70
70.30469541,3,70
69.63386721,3,70
69.99178645,3,70
69.93034908,3,70
69.61889117,3,70
69.796564,3,70
70.11071869,3,70
70.34696783,3,70
70,3,70
70,3,70
70,3,70
70,3,70
70,3,70
69.57242984,3,70
69.90023272,3,70
69.85522245,3,70
69.93316906,3,70
70.0109514,3,70
70.17215606,3,70
70.28561259,3,70
70.26918549,3,70
69.93429158,3,70
69.60520192,3,70
70.16112252,3,70
70.3059822,4,70
69.8866256,4,70
69.69953457,4,70
70.18310746,4,70
69.93034908,4,70
70.40180698,4,70
69.85916496,4,70
70,4,70
70.10097194,4,70
70,4,70
70,4,70
70.40566735,4,70
69.71720739,4,70
70,4,70
70.02464066,4,70
70.05596167,4,70
69.66390144,5,70
69.68588638,5,70
70.08334018,5,70
70.15456537,5,70
69.79378508,5,70
70,5,70
69.8689117,5,70
69.59972621,5,70
69.8415332,5,70
69.75279945,5,70
70.37716632,6,70
69.90176591,6,70
70.48635181,6,70
69.86617385,6,70
70,6,70
70.41661875,6,70
70.25815195,6,70
70.24720055,6,70
69.73081451,6,70
69.76914442,7,70
69.60528405,7,70
69.75545517,7,70
69.65730322,7,70
70,8,70
70,8,70
70,9,70
70.57508556,0,71
70.70351814,0,71
71.11345654,0,71
70.62718686,0,71
70.98631075,0,71
71,0,71
71,0,71
71.45768652,0,71
71,0,71
71.49730322,0,71
70.6134976,0,71
70.78951403,0,71
70.79986311,0,71
71.27739904,0,71
71.28553046,0,71
71.26375086,0,71
71.03132101,0,71
71,0,71
71,0,71
71.0164271,1,71
71.46718686,1,71
71.31145791,1,71
71.15178645,1,71
70.60250513,1,71
71.18302533,1,71
70.93316906,1,71
71.15572895,1,71
70.72807666,1,71
70.83058179,1,71
70.61341547,1,71
70.76914442,1,71
71.3075154,1,71
70.63531828,1,71
70.50269678,1,71
71.42483231,1,71
70.95772758,1,71
70.78673511,1,71
71.34704997,1,71
71.1490486,1,71
70.80046543,1,71
70.96988364,1,71
70.8470089,1,71
70.82236824,1,71
71,1,71
71,1,71
71.00273785,1,71
71.32788501,1,71
70.67211499,1,71
71.17215606,1,71
71,1,71
70.6080219,1,71
70.76366872,1,71
71.30872005,1,71
70.73081451,1,71
71,1,71
71,1,71
71,1,71
71.06691307,2,71
71.31693361,2,71
70.92761123,2,71
70.91665982,2,71
71.16941821,2,71
71.24720055,2,71
70.56413415,2,71
71.26097194,2,71
70.80320329,2,71
70.88268309,2,71
70.52459959,2,71
70.70231348,2,71
70.83058179,2,71
71.11619439,2,71
71.02464066,2,71
71.296564,2,71
70.64626968,2,71
71.11619439,2,71
71.41790554,2,71
71,2,71
71,2,71
70.84161533,2,71
70.89201916,2,71
71,2,71
71,2,71
71,2,71
71,2,71
71,2,71
71.24607803,2,71
71.21861739,2,71
71.16941821,2,71
71.07392197,2,71
70.91665982,2,71
70.63374401,2,71
71.27192334,2,71
70.99726215,2,71
71,2,71
71,2,71
71,2,71
70.76922656,2,71
70.92213552,2,71
71,2,71
70.82236824,3,71
71.3865024,3,71
70.90570842,3,71
70.71712526,3,71
70.84974675,3,71
70.85368925,3,71
71.1118412,3,71
71.102423,3,71
71.42769336,3,71
70.64747433,3,71
71.29100616,3,71
70.66672142,3,71
71,3,71
70.66937714,3,71
71,3,71
71,3,71
71,3,71
71,3,71
70.87832991,3,71
71.09155373,3,71
70.91400411,3,71
71.1435729,3,71
70.56208077,3,71
71.31850787,3,71
71.398987,3,71
71,3,71
71.30324435,4,71
71.1475154,4,71
71.44399726,4,71
70.93429158,4,71
70.66672142,4,71
71.0054757,4,71
70.61623546,4,71
70.51646817,4,71
70.97262149,4,71
71.1529911,4,71
70.67759069,4,71
70.84273785,4,71
71.30863792,4,71
71.42209446,4,71
70.66116359,4,71
70.88106776,4,71
71,4,71
71.01920602,5,71
71.31838467,5,71
70.50269678,5,71
70.51912389,5,71
71,5,71
70.6924846,5,71
70.58056126,5,71
71.37555099,5,71
71,5,71
71.27466119,6,71
71,6,71
71.1584668,6,71
71,6,71
70.98631075,7,71
71,7,71
71.03011636,7,71
71.47266256,7,71
70.70223135,7,71
71.39359343,8,71
70.99178645,9,71
70.863436,9,71
71.7445859,0,72
72,0,72
72,0,72
71.83605749,0,72
71.80602327,0,72
72.38932238,0,72
72.08881588,0,72
72.02584531,0,72
71.61889117,0,72
72,0,72
72,0,72
72,0,72
71.75819302,0,72
71.96440794,0,72
72.0054757,0,72
72,0,72
71.7049692,1,72
72,1,72
71.51754962,1,72
72.3075154,1,72
72.45341547,1,72
72.27466119,1,72
72.27457906,1,72
71.88654346,1,72
71.51091034,1,72
71.74997947,1,72
72.18036961,1,72
71.55052704,1,72
72.36194387,1,72
72.2444627,1,72
71.61623546,1,72
71.80046543,1,72
71.99178645,1,72
72.2608898,1,72
72.47137577,1,72
71.68032854,1,72
72.07786448,1,72
72.34431211,1,72
72,1,72
72.03011636,1,72
72,1,72
72,1,72
72,1,72
71.88380561,1,72
72.13921971,1,72
72.28279261,1,72
72.27192334,1,72
72,1,72
72,1,72
72,1,72
72.49995893,1,72
71.52733744,1,72
72.2910883,1,72
72.25549624,1,72
71.77196441,1,72
72.33058179,1,72
72,1,72
71.95893224,1,72
71.93034908,2,72
72.29776865,2,72
72.33327858,2,72
71.93316906,2,72
71.74997947,2,72
72.32788501,2,72
71.55318275,2,72
71.78403833,2,72
71.97809719,2,72
72.2444627,2,72
72.02858316,2,72
72.00273785,2,72
72.25823409,2,72
71.69127995,2,72
72.03123888,2,72
72.48908966,2,72
71.55471595,2,72
71.95071869,2,72
72.41549624,2,72
72,2,72
72.43030801,2,72
72,2,72
72,2,72
71.96167009,2,72
71.66390144,3,72
72.1545243,3,72
71.96320329,3,72
72.43030801,3,72
71.95893224,3,72
72.41122519,3,72
72.23085558,3,72
72.23633128,3,72
71.54384668,3,72
72.48908966,3,72
71.80747433,3,72
72,3,72
72,3,72
72,3,72
72,3,72
72,3,72
72,3,72
71.62444901,3,72
72.34704997,3,72
71.78830938,3,72
72.16941821,3,72
72.12714579,3,72
72,3,72
71.64747433,3,72
71.60528405,3,72
71.51091034,4,72
71.89085558,4,72
71.69132101,4,72
71.75545517,4,72
72.45897331,4,72
71.92761123,4,72
71.71318275,4,72
72,4,72
72,4,72
72.0109514,4,72
72.39085558,4,72
72.49722108,4,72
71.63652293,4,72
72,4,72
72.44681725,5,72
71.72421629,5,72
71.83331964,5,72
72.4084052,5,72
72,5,72
71.86078029,5,72
71.52306639,5,72
72.34004107,5,72
72.35638604,5,72
71.8689117,5,72
72.49174538,6,72
72.06297057,7,72
72.12561259,7,72
72,7,72
72,8,72
71.62710472,8,72
71.93155373,8,72
71.59819302,9,72
72.10798084,9,72
71.70069815,9,72
72.67485284,0,73
73,0,73
73,0,73
72.50269678,0,73
72.64481862,0,73
73.31958932,0,73
72.91275838,0,73
73.08881588,0,73
73.12287474,0,73
73.44138261,0,73
73.28013689,0,73
73,0,73
73,0,73
72.5970705,0,73
72.64747433,0,73
72.97697467,0,73
73.05322382,0,73
73,0,73
73.28673511,1,73
73.10524298,1,73
72.79225188,1,73
72.59980835,1,73
72.93034908,1,73
72.58056126,1,73
73.4550308,1,73
72.6994935,1,73
73.25549624,1,73
73.18858316,1,73
72.60246407,1,73
73.41935661,1,73
73.05596167,1,73
73.13262149,1,73
73.46316222,1,73
72.81577002,1,73
72.96320329,1,73
73,1,73
73,1,73
72.76922656,1,73
73,1,73
73,1,73
72.80320329,1,73
73.07238877,1,73
73.28681725,1,73
72.6080219,1,73
72.63660507,1,73
73.05861739,1,73
73.31958932,1,73
72.54223135,1,73
73,1,73
73.0164271,1,73
72.66945927,1,73
72.58329911,1,73
73,1,73
72.74724162,1,73
72.85522245,1,73
73.21861739,2,73
73.19671458,2,73
73.21990418,2,73
73.41670089,2,73
73.01916496,2,73
73.25002053,2,73
73.05596167,2,73
73.38537988,2,73
73.11345654,2,73
73.13809719,2,73
73.22264203,2,73
73.34817248,2,73
73,2,73
73,2,73
73.41396304,2,73
73.05596167,2,73
73.49730322,2,73
72.56960986,2,73
72.77188227,2,73
73,2,73
72.87712526,2,73
72.93582478,2,73
72.95619439,2,73
72.92334018,2,73
72.53289528,2,73
72.91118412,2,73
72.95780972,2,73
73.39206023,2,73
72.5845859,2,73
73.48788501,2,73
72.51211499,2,73
73,2,73
73,2,73
73,2,73
72.86617385,2,73
73,2,73
73.19679671,2,73
73.25823409,3,73
73.18862423,3,73
73.42757016,3,73
73.11071869,3,73
72.81689254,3,73
72.65021218,3,73
73.1435729,3,73
73.13374401,3,73
73.07778234,3,73
73.2663655,3,73
73.46863792,3,73
73.11345654,3,73
72.50269678,3,73
72.70231348,3,73
72.68580424,3,73
73.08060233,3,73
72.9045859,4,73
72.89906913,4,73
73.09147159,4,73
72.66780287,4,73
73.4370705,4,73
73.30477755,4,73
72.71438741,4,73
73.41661875,4,73
73.45067762,4,73
73,4,73
73,4,73
73,4,73
72.70617385,4,73
73.24180698,4,73
72.96988364,4,73
72.92213552,4,73
72.63652293,4,73
73.43972621,4,73
73.22691307,4,73
73.37007529,4,73
73.1420397,4,73
73.18850103,4,73
73.35800137,5,73
73.05869952,5,73
73.4659822,5,73
73.19679671,5,73
73,5,73
72.90579055,5,73
73.21434634,5,73
72.64079398,5,73
73.0109514,5,73
73.20505133,5,73
73.06683094,5,73
72.70625599,5,73
72.93155373,6,73
73.39351129,6,73
72.93034908,6,73
73.33054073,6,73
72.95071869,6,73
72.73242984,6,73
72.95345654,7,73
72.61470226,7,73
72.86069815,7,73
73,7,73
73.19405886,8,73
73.46718686,8,73
72.62710472,9,73
72.52032854,11,73
73.43425051,11,73
74.34157426,0,74
73.72413415,0,74
74,0,74
73.89081451,0,74
74,0,74
74.02737851,0,74
74.13266256,0,74
73.81971253,0,74
74.44134155,0,74
73.54932238,0,74
73.89749487,0,74
73.83331964,0,74
74.49456537,0,74
74.30324435,0,74
74.12835044,0,74
74.136564,0,74
73.89081451,1,74
74.15572895,1,74
73.96167009,1,74
74.03132101,1,74
73.63104723,1,74
73.70351814,1,74
74.33062286,1,74
74.0164271,1,74
74.47258042,1,74
73.61188227,1,74
74.12714579,1,74
73.52186174,1,74
73.53675565,1,74
74.06965092,1,74
73.83058179,1,74
73.54505133,1,74
74.33601643,1,74
74.49448323,1,74
74.40019165,1,74
74,1,74
74,1,74
74,1,74
74,1,74
73.84427105,1,74
74.42209446,1,74
73.70505133,1,74
73.66672142,1,74
74.42603696,1,74
74.48635181,2,74
73.68974675,2,74
74.03559206,2,74
74.34970568,2,74
74.15178645,2,74
74.26097194,2,74
73.71712526,2,74
74.1310883,2,74
73.75545517,2,74
74.27739904,2,74
73.78283368,2,74
73.81415469,2,74
74.28013689,2,74
73.54658453,2,74
73.79386721,2,74
74,2,74
74,2,74
74,2,74
74,2,74
73.63648186,2,74
73.97141684,2,74
74.41661875,2,74
73.63531828,2,74
74.12714579,2,74
73.88380561,2,74
74.32240931,2,74
74.22264203,3,74
73.75819302,3,74
74.0054757,3,74
74.33062286,3,74
73.88533881,3,74
74.03011636,3,74
74.22417522,3,74
73.99178645,3,74
73.86737851,3,74
74.06691307,3,74
74,3,74
74,3,74
74,3,74
74,3,74
74.07786448,3,74
73.64473648,3,74
73.74724162,3,74
73.85804244,3,74
74.02737851,3,74
74.03832991,3,74
73.53136208,3,74
73.69136208,3,74
74.21442847,4,74
74.13648186,4,74
74.09429158,4,74
74.21990418,4,74
74.32788501,4,74
74,4,74
74.08607803,4,74
73.57122519,5,74
73.83613963,5,74
74.41661875,5,74
74,5,74
74,5,74
74.1529911,5,74
74.38110883,6,74
74.34978782,6,74
74.32780287,6,74
74.38658453,7,74
74.21716632,7,74
73.60798084,7,74
74,7,74
74.05749487,8,74
74.42491444,10,74
74.86899384,0,75
75,0,75
74.74732375,0,75
75.23633128,0,75
75.1310883,0,75
74.67493498,0,75
75.07786448,0,75
75,0,75
74.69679671,1,75
75.3059822,1,75
74.62436687,1,75
75.36459959,1,75
74.66277892,1,75
75.261013,1,75
74.59429158,1,75
74.56687201,1,75
74.68854209,1,75
75.21982204,1,75
75.24607803,1,75
74.5629295,1,75
75.23512663,1,75
75,1,75
74.7281588,1,75
74.62984257,1,75
74.96988364,1,75
74.85522245,1,75
75.12826831,1,75
74.67493498,1,75
75.28681725,1,75
74.56687201,1,75
75.06417522,1,75
75.26362765,1,75
74.96988364,1,75
74.53563313,1,75
74.9835729,1,75
74.55600274,1,75
75,1,75
75.24180698,1,75
75.46718686,1,75
74.83879535,1,75
74.863436,1,75
74.52741958,1,75
75.16941821,1,75
75.25815195,1,75
75.35638604,1,75
74.80320329,1,75
74.92221766,1,75
75,1,75
74.93308693,2,75
75.11735797,2,75
74.85916496,2,75
74.59972621,2,75
75.4029295,2,75
75.26362765,2,75
75.06297057,2,75
75.06143737,2,75
74.91118412,2,75
74.97689254,2,75
75,2,75
75,2,75
75,2,75
74.57234771,2,75
75,2,75
75.18850103,2,75
75.46324435,2,75
75.30477755,2,75
74.83058179,2,75
74.96046543,2,75
75.36621492,2,75
74.72413415,2,75
75.4425462,2,75
75,2,75
75,2,75
75,2,75
74.67767283,2,75
74.79926078,3,75
75.30872005,3,75
74.69136208,3,75
75.22811773,3,75
74.80046543,3,75
74.77856263,3,75
74.53127995,3,75
75,3,75
74.53015743,3,75
75.15572895,3,75
74.6979603,3,75
75,3,75
75.23077344,3,75
75.37982204,3,75
75.30477755,3,75
74.5449692,3,75
74.86351814,3,75
75,3,75
75.26370979,3,75
74.75545517,3,75
75.44959617,3,75
75,3,75
74.85530459,4,75
75.19405886,4,75
75.22417522,4,75
74.8470089,4,75
74.93308693,4,75
74.50004107,4,75
74.70231348,4,75
75.47531828,4,75
75.11345654,4,75
75,4,75
75.32240931,4,75
75,4,75
74.5164271,4,75
74.71322382,5,75
75.36073922,5,75
74.6545243,5,75
74.60246407,5,75
75.41392197,5,75
75.08334018,5,75
75.24728268,5,75
74.75819302,5,75
75,5,75
74.59980835,6,75
75.40574949,6,75
74.53683778,6,75
75,6,75
74.65295003,6,75
75,6,75
74.60914442,7,75
75.35791923,7,75
75.34431211,7,75
75.47805613,7,75
75.27030801,8,75
75.46718686,9,75
76,0,76
76.25549624,0,76
75.50543463,0,76
76.17058179,0,76
76.04774812,0,76
76.44399726,0,76
75.84427105,0,76
76,1,76
76.35526352,1,76
75.89085558,1,76
75.86617385,1,76
76.08607803,1,76
75.51099247,1,76
76.37169062,1,76
75.77462012,1,76
76.22537988,1,76
76.17215606,1,76
76.17215606,1,76
76.43852156,1,76
75.90997947,1,76
75.96594114,1,76
75.80046543,1,76
75.77308693,1,76
75.91118412,1,76
75.69136208,1,76
76.03285421,1,76
75.65842574,1,76
75.71712526,1,76
76.04928131,1,76
75.88928131,1,76
75.85368925,1,76
76.36073922,1,76
76.38932238,1,76
76,1,76
75.51646817,1,76
75.8936345,1,76
75.60922656,1,76
75.75827515,1,76
76.136564,2,76
76,2,76
76.08334018,2,76
76.45067762,2,76
76.29776865,2,76
75.52306639,2,76
76.37776865,2,76
76.36741958,2,76
76.49609856,2,76
75.62710472,2,76
75.70223135,2,76
75.66663929,2,76
75.97809719,2,76
76,2,76
76.10250513,2,76
76.23077344,2,76
76.05322382,2,76
76.18314853,2,76
75.78130048,2,76
76.01368925,2,76
76.43586585,2,76
75.5861191,2,76
76.02737851,2,76
76.26918549,2,76
76,2,76
75.8470089,2,76
75.58603696,2,76
76.31419576,2,76
76,3,76
75.96320329,3,76
76.09155373,3,76
75.88928131,3,76
75.50937714,3,76
76.0054757,3,76
76.36186174,3,76
76.34157426,3,76
75.81697467,3,76
75.68306639,3,76
76.20766598,3,76
75.51485284,3,76
76.44520192,3,76
76.25549624,3,76
76.19679671,3,76
76,3,76
75.7159206,3,76
75.9890486,3,76
75.93582478,3,76
76.07786448,3,76
76.31411362,4,76
76.01368925,4,76
76.13527721,4,76
75.63805613,4,76
76,4,76
76,4,76
75.53957563,4,76
75.95071869,4,76
76.40301164,4,76
75.67759069,4,76
76.29494867,4,76
75.81423682,4,76
76.01916496,4,76
76,4,76
75.73081451,4,76
76,4,76
76.23624914,5,76
76.49340178,5,76
76,5,76
75.69256674,5,76
75.59151266,5,76
76.21048597,5,76
76.33327858,6,76
76.39479808,6,76
76.05048597,6,76
76,6,76
76.25002053,6,76
76.25002053,6,76
75.94130048,7,76
76.49448323,8,76
76.35912389,8,76
75.92761123,9,76
75.70778919,10,76
77.26097194,0,77
77.49336071,0,77
76.51091034,0,77
76.85804244,0,77
77.09155373,0,77
77.40019165,0,77
77,0,77
77.10910335,0,77
76.51364819,0,77
77.05749487,0,77
76.99609856,1,77
76.7089117,1,77
77.48232717,1,77
76.77735797,1,77
77.18036961,1,77
77.29229295,1,77
76.57122519,1,77
77.44681725,1,77
77.12287474,1,77
77.46171116,1,77
77,1,77
77.12706366,1,77
77.04227242,1,77
76.54231348,1,77
77.05314168,1,77
76.68435318,1,77
76.51912389,1,77
76.93702943,1,77
76.64087611,1,77
77,1,77
77,1,77
76.96594114,2,77
76.91549624,2,77
77.19123888,2,77
76.92060233,2,77
76.59425051,2,77
77.22537988,2,77
77.35252567,2,77
76.96440794,2,77
77.34431211,2,77
76.82390144,2,77
76.90844627,2,77
76.96440794,2,77
77.21982204,2,77
77.16668036,2,77
76.98236824,2,77
76.74176591,2,77
76.88654346,2,77
77,2,77
77.29382615,2,77
77.04106776,3,77
77.00821355,3,77
77.03011636,3,77
77.00273785,3,77
76.86190281,3,77
77.33327858,3,77
77.33601643,3,77
76.62992471,3,77
76.54102669,3,77
77,3,77
76.78403833,3,77
77.45229295,3,77
76.65842574,3,77
77.21442847,4,77
76.72542094,4,77
77.25002053,4,77
77,4,77
76.71173169,4,77
76.73081451,4,77
76.51099247,4,77
76.56695414,4,77
77.28553046,4,77
76.81963039,4,77
77.37281314,5,77
76.71986311,5,77
76.6924846,5,77
76.66390144,5,77
76.81689254,5,77
77.32232717,5,77
76.77462012,5,77
76.93155373,5,77
77.20227242,6,77
77,6,77
77.37169062,6,77
77.30195756,6,77
77.48635181,7,77
77.37007529,7,77
77.16668036,7,77
76.86464066,7,77
77.18704997,7,77
76.85522245,7,77
76.71438741,8,77
76.78951403,8,77
78.06844627,0,78
77.72807666,0,78
78,0,78
78.12988364,0,78
78.47693361,0,78
77.77462012,0,78
78.49456537,0,78
77.52186174,0,78
77.52741958,1,78
78.44412047,1,78
77.52194387,1,78
77.91665982,1,78
77.70339493,1,78
78.1475154,1,78
77.8936345,1,78
77.72533881,1,78
78.32506502,1,78
78.17207392,1,78
77.51646817,1,78
77.70223135,1,78
77.92607803,1,78
77.62992471,1,78
78.34431211,1,78
78.41114305,1,78
78.35252567,1,78
78,1,78
78.12988364,1,78
78,1,78
78,1,78
78,1,78
78.16120465,1,78
78.32506502,1,78
78,1,78
78.49456537,1,78
77.93308693,1,78
78.1134976,1,78
78.17215606,1,78
77.70625599,1,78
77.96594114,1,78
77.63926078,1,78
77.96440794,1,78
78.22143737,1,78
77.97809719,1,78
78.33722108,2,78
77.52737851,2,78
78.13262149,2,78
77.56687201,2,78
77.79498973,2,78
